ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,dpnm,ratio_PAY_AMT1_to_BILL_AMT2,ratio_PAY_AMT2_to_BILL_AMT3,ratio_PAY_AMT3_to_BILL_AMT4,ratio_PAY_AMT4_to_BILL_AMT5,ratio_PAY_AMT5_to_BILL_AMT6,ratio_BILL_LIMIT1,ratio_BILL_LIMIT2,ratio_BILL_LIMIT3,ratio_BILL_LIMIT4,ratio_BILL_LIMIT5,ratio_BILL_LIMIT6
3444,500000,2,1,1,44,-1,-1,-1,-2,-1,-1,706,1108,380,-270,2305,2733,1242,380,22,2575,3009,6026,0,112.09386281588448,100.0,,111.71366594360086,110.09879253567507,0.1412,0.22160000000000002,0.076,0.0,0.461,0.5466000000000001
3445,120000,2,1,2,35,-1,-1,-1,-1,-1,-1,500,2483,250,1579,223,421,2483,252,1579,223,421,8228,0,100.0,100.8,100.0,100.0,100.0,0.4166666666666667,2.069166666666667,0.20833333333333334,1.3158333333333332,0.18583333333333335,0.35083333333333333
3446,80000,2,3,3,31,0,0,0,-1,-1,-1,5154,5390,6276,1322,500,175,1124,1010,1322,500,175,1331,0,20.853432282003713,16.093052899936264,100.0,100.0,100.0,6.4425,6.737500000000001,7.845000000000001,1.6525,0.625,0.21875000000000003
3447,200000,2,2,2,33,0,0,0,0,0,0,198878,195883,190282,164492,165076,166008,7700,7527,4900,5100,5300,4610,1,3.930917945916695,3.9557078441471076,2.9788682732290934,3.0894860549080425,3.192617223266349,99.439,97.9415,95.14099999999999,82.246,82.538,83.004
3448,150000,2,1,2,26,-1,-1,-1,-1,-1,-1,1551,2961,4175,1707,4492,6149,2990,4175,1707,4492,6149,34672,1,100.97939885173928,100.0,100.0,100.0,100.0,1.034,1.974,2.7833333333333337,1.138,2.994666666666667,4.099333333333333
3449,150000,2,1,2,40,0,0,0,0,0,-1,145074,152179,149313,129768,136084,30312,11000,6000,40000,42000,34880,201277,0,7.228329795832539,4.018404291655783,30.8242401824795,30.863290320684282,115.0699392979678,96.71600000000001,101.45266666666666,99.542,86.512,90.72266666666667,20.208000000000002
3450,210000,1,2,1,42,-2,-2,-2,-2,-1,-1,652,0,326,321,1435,8480,0,326,326,1440,8521,9592,0,,100.0,101.55763239875388,100.34843205574913,100.48349056603773,0.31047619047619046,0.0,0.15523809523809523,0.15285714285714286,0.6833333333333333,4.038095238095238
3451,150000,1,2,2,36,-1,-1,-2,-2,-2,-2,5382,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,3.588,0.0,0.0,0.0,0.0,0.0
3452,50000,2,1,2,26,0,0,2,0,0,0,39052,44416,43407,44382,45672,46758,6000,0,2000,2000,2000,2000,0,13.50864553314121,0.0,4.506331395610833,4.379050621825188,4.277342914581462,78.104,88.832,86.81400000000001,88.764,91.34400000000001,93.516
3453,80000,1,2,1,33,0,0,0,0,0,0,79537,76226,49645,50235,47014,47575,2359,1745,1725,1704,1730,1677,0,3.0947445753417466,3.5149561889414844,3.433860853986265,3.624452290806994,3.6363636363636362,99.42125,95.2825,62.05625,62.79375,58.7675,59.46875
3454,50000,1,2,1,34,0,0,-1,0,-1,-1,2522,0,2522,1261,1261,1428,0,2522,0,1261,1428,1261,0,,100.0,0.0,100.0,100.0,5.044,0.0,5.044,2.522,2.522,2.856
3455,20000,2,2,1,50,2,0,0,0,0,0,17393,18119,19413,19704,19563,20391,1315,2401,900,709,1548,0,0,7.257574921353275,12.368000824189975,4.5676004872107185,3.624188519143281,7.591584522583493,86.965,90.595,97.065,98.52,97.815,101.955
3456,50000,1,2,1,37,0,0,0,0,0,0,27516,28871,29500,28914,29529,29319,2000,1435,1149,1197,1009,990,0,6.927366561601607,4.864406779661017,3.9738534965760532,4.053642182261505,3.4414543470104713,55.032000000000004,57.742000000000004,59.0,57.828,59.058,58.638
3457,50000,1,1,2,29,1,2,2,2,2,2,14497,13975,25731,26112,26548,25970,0,12000,1100,1000,0,2500,0,0.0,46.63635303719249,4.212622549019608,3.766762091306313,0.0,28.993999999999996,27.950000000000003,51.461999999999996,52.224000000000004,53.096,51.94
3458,280000,1,2,1,46,1,2,2,2,2,2,188894,194489,197722,192140,203913,200564,10101,8000,0,15000,0,7053,1,5.193609921383729,4.0460849070917755,0.0,7.356078327522031,0.0,67.46214285714287,69.46035714285715,70.61500000000001,68.62142857142857,72.82607142857142,71.63000000000001
3459,230000,1,2,1,51,0,0,0,0,0,0,197993,84076,77766,70066,62865,55311,2965,3500,2600,2500,1901,2370,0,3.526571197487987,4.500681531774812,3.7107869722832763,3.976775630318937,3.436929363056173,86.08391304347826,36.55478260869565,33.81130434782609,30.463478260869564,27.332608695652173,24.048260869565215
3460,230000,1,2,2,30,0,0,2,0,0,0,38651,45681,44652,48540,52477,56506,8000,0,4970,4907,4936,5024,1,17.51275147216567,0.0,10.238978162340338,9.350763191493417,8.735355537465047,16.80478260869565,19.861304347826085,19.413913043478264,21.104347826086954,22.81608695652174,24.567826086956522
3461,80000,2,3,1,37,0,0,0,0,0,0,63185,62209,61991,30597,30794,30684,5021,10036,3000,2000,2000,2000,0,8.071179411339195,16.189446855188656,9.804882831650161,6.4947717087744365,6.5180550123843055,78.98125,77.76125,77.48875,38.246249999999996,38.4925,38.355
3462,60000,2,2,3,35,0,0,2,0,0,0,12695,15453,13420,15211,14395,16141,3000,0,2000,1000,2000,1000,0,19.413706076490005,0.0,13.14837946223128,6.946856547412296,12.390806021931727,21.158333333333335,25.755,22.366666666666667,25.351666666666667,23.991666666666667,26.901666666666667
3463,200000,1,2,1,37,0,0,0,0,0,0,199669,204168,202381,172574,171795,170960,9300,7851,6400,6500,6537,6200,0,4.555072293405431,3.879316734278415,3.7085540116124096,3.7835792659856224,3.8237014506317264,99.8345,102.084,101.1905,86.287,85.89750000000001,85.48
3464,30000,2,3,2,22,-1,-1,0,-1,0,-1,-854,29393,27390,2390,780,24310,33404,1000,2390,0,48620,156,0,113.64610621576566,3.6509675063891933,100.0,0.0,200.0,0.0,97.97666666666667,91.3,7.966666666666667,2.6,81.03333333333333
3465,340000,2,1,2,34,-1,-1,-1,-1,-1,-1,32488,42449,30042,28987,13104,59204,42552,30084,29033,13120,59273,1241,0,100.2426441141134,100.13980427401638,100.15869182737089,100.12210012210012,100.11654617931221,9.555294117647058,12.485,8.835882352941177,8.525588235294117,3.854117647058824,17.41294117647059
3466,250000,2,2,1,40,-1,-1,-1,-1,-1,-1,4843,2942,1054,1708,3014,3037,2942,1057,1708,3014,3037,4974,0,100.0,100.28462998102468,100.0,100.0,100.0,1.9372,1.1768,0.42160000000000003,0.6832,1.2056,1.2148
3467,200000,1,1,1,52,-1,-1,-1,-1,-1,-1,1015,932,1453,821,1123,878,934,1461,823,1126,880,926,0,100.21459227467811,100.55058499655884,100.24360535931791,100.26714158504006,100.22779043280184,0.5075,0.466,0.7264999999999999,0.41050000000000003,0.5615,0.439
3468,150000,1,1,2,39,0,0,0,0,0,0,146736,149030,148258,106114,105951,78487,7027,6000,3220,3600,2670,2618,0,4.71515802187479,4.046999150130178,3.0344723599148087,3.397797094883484,3.401837246932613,97.824,99.35333333333334,98.83866666666667,70.74266666666666,70.634,52.324666666666666
3470,220000,2,2,1,41,0,0,0,0,0,0,126532,90013,91191,86139,83743,78555,4500,4006,3000,3000,3000,6000,0,4.999277882083699,4.392977377153447,3.482743008393411,3.5823889757949914,3.8189803322512885,57.51454545454545,40.915,41.45045454545455,39.15409090909091,38.065,35.706818181818186
3471,140000,1,1,2,32,-2,-2,-1,0,0,0,-4,-680,1824,1508,300,-206,0,3000,0,0,0,2000,1,,164.4736842105263,0.0,0.0,,0.0,0.0,1.302857142857143,1.077142857142857,0.2142857142857143,0.0
3472,40000,1,1,1,28,-1,-1,2,-1,-1,-1,10371,11895,11228,2475,5341,6255,2567,0,2475,5341,1500,0,1,21.580496006725514,0.0,100.0,100.0,23.980815347721823,25.9275,29.7375,28.07,6.1875,13.352500000000001,15.6375
3473,200000,2,2,2,30,0,0,0,0,0,0,185070,182566,178604,181878,182444,185250,7022,6501,6500,6504,7008,8009,0,3.846280249334487,3.6398960829544693,3.5738242118343067,3.564929512617571,3.7829959514170044,92.535,91.283,89.302,90.93900000000001,91.22200000000001,92.625
3474,520000,2,1,2,35,0,0,0,0,0,0,60912,56728,55758,57911,54152,43108,7000,5000,5004,5000,5000,5031,0,12.3395853899309,8.967323074715736,8.640845435236828,9.23326931599941,11.598775169342119,11.713846153846154,10.909230769230769,10.722692307692308,11.13673076923077,10.413846153846155,8.290000000000001
3475,30000,2,2,1,22,0,0,0,0,0,0,16534,17213,17723,17431,17882,17694,2002,1553,1002,2002,1000,542,0,11.630744204961365,8.762624837781415,5.7483793241925305,11.195615702941506,5.651633322030067,55.11333333333334,57.376666666666665,59.07666666666667,58.10333333333333,59.60666666666666,58.98
3476,20000,1,2,2,28,0,0,0,0,0,0,17973,17835,18795,18252,17589,17480,1318,1278,635,802,350,0,0,7.389963554807961,6.799680766161213,3.4790707867630943,4.559667974302121,2.002288329519451,89.865,89.17500000000001,93.975,91.25999999999999,87.945,87.4
3477,50000,1,2,2,40,0,0,0,0,0,0,14633,12921,13957,16703,17052,17391,1218,1254,3000,617,621,643,1,9.426514975621082,8.984738840725084,17.960845357121475,3.61834388927985,3.570812489218561,29.266,25.842,27.914,33.406000000000006,34.104,34.782000000000004
3478,300000,2,3,2,29,0,0,0,0,-2,-2,143568,147715,149506,-4394,-4394,-4394,7951,6890,0,0,0,0,0,5.382662559658803,4.608510695222934,,,,47.856,49.23833333333334,49.83533333333333,0.0,0.0,0.0
3479,500000,2,1,2,36,-1,-1,-1,-1,-1,-1,10935,4079,3943,3338,1224,31022,4081,4283,3338,1224,31022,1088,0,100.04903162539837,108.62287598275424,100.0,100.0,100.0,2.1870000000000003,0.8158000000000001,0.7886000000000001,0.6676,0.24480000000000002,6.204400000000001
3480,490000,2,2,2,27,0,0,0,0,0,-1,222705,191752,195022,196099,201289,86703,5011,5217,5000,5340,94762,5026,0,2.613271308773833,2.675082811170022,2.5497325330572824,2.6529020463115223,109.29494942504874,45.45,39.13306122448979,39.8004081632653,40.020204081632656,41.07938775510204,17.694489795918365
3481,200000,1,1,2,27,-1,-1,-1,0,0,-1,630,825,1890,1260,630,630,825,1890,0,0,630,1030,0,100.0,100.0,0.0,0.0,100.0,0.315,0.41250000000000003,0.9450000000000001,0.63,0.315,0.315
3482,40000,2,1,2,23,2,2,2,0,0,0,19827,20709,21070,21420,23066,23683,1500,1000,1000,2000,1000,894,1,7.243227582210634,4.746084480303749,4.6685340802987865,8.670770831526923,4.222438035721826,49.567499999999995,51.7725,52.675000000000004,53.55,57.665,59.2075
3483,150000,2,1,2,28,-1,-1,-2,-1,-1,-2,3752,2730,500,2727,712,0,2730,500,2727,712,0,0,0,100.0,100.0,100.0,100.0,,2.501333333333333,1.82,0.33333333333333337,1.818,0.4746666666666666,0.0
3484,50000,1,1,1,29,0,0,0,0,0,0,48310,49690,40697,16751,17093,13191,2300,1400,335,342,4000,200,1,4.62869792714832,3.4400570066589675,1.9998806041430364,2.0008190487333994,30.323705556819043,96.61999999999999,99.38,81.394,33.501999999999995,34.186,26.382
3485,100000,1,2,2,27,0,0,0,0,0,0,99668,100181,99156,80234,80090,79494,4850,3740,2798,2865,3020,2377,0,4.841237360377717,3.771834281334463,3.4872996485280554,3.577225621176177,3.799028857523838,99.668,100.18100000000001,99.156,80.23400000000001,80.08999999999999,79.494
3486,50000,2,3,1,42,2,2,2,0,0,2,44961,48164,38684,41034,43597,42743,4000,0,3000,3228,0,4000,1,8.304958059961798,0.0,7.311010381634741,7.404179186641283,0.0,89.922,96.328,77.36800000000001,82.068,87.194,85.48599999999999
3487,130000,2,2,2,25,-1,-1,-1,0,0,0,390,390,36659,23150,27376,33104,780,36659,5000,5000,7000,5000,0,200.0,100.0,21.598272138228943,18.26417299824664,21.145480908651525,0.3,0.3,28.19923076923077,17.807692307692307,21.05846153846154,25.464615384615385
3488,70000,2,1,2,27,-1,-1,-1,-1,-1,-1,157,157,157,157,307,507,157,157,157,307,507,357,0,100.0,100.0,100.0,100.0,100.0,0.22428571428571428,0.22428571428571428,0.22428571428571428,0.22428571428571428,0.43857142857142856,0.7242857142857143
3489,30000,2,1,1,30,0,0,0,0,0,2,28289,29537,29378,22692,24169,23782,2013,1440,800,1800,108,1130,0,6.815180959474558,4.901627067873919,3.5254715318173804,7.447556787620506,0.45412496846354383,94.29666666666667,98.45666666666666,97.92666666666666,75.64,80.56333333333333,79.27333333333333
3490,50000,1,1,2,28,0,0,0,0,0,0,31170,20413,13738,6326,1452,1612,2005,1206,1000,600,500,1000,0,9.822172145201586,8.778570388702867,15.807777426493836,41.32231404958678,31.017369727047146,62.339999999999996,40.826,27.476,12.652,2.904,3.2239999999999998
3491,80000,1,1,1,45,-1,-1,-1,-1,-1,-1,1473,1473,24770,3366,1473,44314,1473,24770,3366,1473,44314,4000,1,100.0,100.0,100.0,100.0,100.0,1.8412499999999998,1.8412499999999998,30.9625,4.2075000000000005,1.8412499999999998,55.3925
3492,220000,2,1,2,30,0,0,0,0,0,-1,72546,74618,62379,37137,-669,14069,5206,30176,10258,14000,15070,6029,0,6.97686885201962,48.37525449269786,27.622048092199154,,107.11493354182954,32.97545454545455,33.91727272727273,28.354090909090907,16.880454545454544,0.0,6.3950000000000005
3493,200000,1,2,1,45,0,0,0,0,0,0,200378,162374,154234,143953,147834,147373,6061,7048,5016,10294,5136,5225,0,3.732740463374678,4.569679837130594,3.484470625829264,6.963215498464494,3.48503457214008,100.189,81.187,77.117,71.9765,73.917,73.6865
3494,120000,2,2,2,24,0,0,0,0,0,-1,11296,12200,11761,6761,7189,1087,1400,1000,0,1000,1087,801,0,11.475409836065573,8.502678343678259,0.0,13.910140492418973,100.0,9.413333333333334,10.166666666666666,9.800833333333333,5.634166666666666,5.990833333333334,0.9058333333333333
3495,100000,2,2,2,25,2,2,2,0,0,0,98499,101051,98503,98949,48552,49545,5000,0,3900,1801,1800,2000,0,4.947996556194397,0.0,3.941424370130067,3.7094249464491678,3.633060853769301,98.49900000000001,101.051,98.503,98.949,48.552,49.545
3496,100000,2,3,1,59,-1,-1,0,-1,-1,-1,0,7240,7702,1550,12079,35920,7240,1000,1558,12079,35920,0,0,100.0,12.983640612827838,100.51612903225806,100.0,100.0,0.0,7.24,7.702000000000001,1.55,12.078999999999999,35.92
3497,50000,2,1,2,23,0,0,0,0,0,0,50025,22656,19610,17801,18078,18137,1626,1581,1000,900,700,1000,0,7.176906779661017,8.06221315655278,5.617661929105107,4.978426817125788,3.85951370127364,100.05,45.312000000000005,39.22,35.602000000000004,36.156,36.274
3498,240000,1,2,1,37,-1,-1,-1,0,0,0,2208,5652,34351,22241,8472,500,5665,35000,8877,500,0,21257,0,100.23000707714083,101.88931908823615,39.912773706218246,5.901794145420207,0.0,0.9199999999999999,2.355,14.312916666666666,9.267083333333332,3.53,0.20833333333333334
3499,60000,1,1,2,28,0,-1,0,0,-1,2,2295,5293,13421,9900,310,160,6000,10000,900,310,0,3400,0,113.35726431135463,74.510096118024,9.090909090909092,100.0,0.0,3.8249999999999997,8.821666666666667,22.368333333333336,16.5,0.5166666666666666,0.26666666666666666
3500,260000,2,2,1,34,-2,-2,-2,-2,-2,-2,8214,2149,3065,750,0,0,2151,3065,750,0,0,377,1,100.09306654257794,100.0,100.0,,,3.159230769230769,0.8265384615384616,1.1788461538461539,0.2884615384615385,0.0,0.0
3501,30000,2,3,1,56,2,2,2,2,2,2,17643,18564,17969,20645,21666,21170,1500,0,3000,1500,0,1900,1,8.080155138978668,0.0,14.531363526277548,6.9232899473829965,0.0,58.809999999999995,61.88,59.89666666666666,68.81666666666668,72.22,70.56666666666666
3502,440000,2,3,1,40,0,0,0,0,0,0,54408,57901,61914,65863,69792,73346,5000,5000,5000,5000,5000,5000,0,8.635429439906046,8.075717931324094,7.59151572202906,7.164144887666208,6.817004335614757,12.365454545454547,13.159318181818183,14.071363636363637,14.968863636363636,15.861818181818183,16.669545454545453
3503,360000,2,2,2,30,0,0,0,0,0,0,132250,132655,135959,139796,143642,147418,5000,5000,5000,5000,5000,5000,0,3.769175681278504,3.677579270221169,3.576640247217374,3.480876066888514,3.391716072664125,36.736111111111114,36.84861111111111,37.76638888888889,38.83222222222222,39.900555555555556,40.949444444444445
3504,50000,2,1,2,26,-1,0,0,0,-2,-2,5310,34105,34536,0,0,0,29000,1000,0,0,0,0,1,85.03152030494063,2.895529302756544,,,,10.620000000000001,68.21000000000001,69.072,0.0,0.0,0.0
3505,270000,1,1,1,50,-1,-1,-1,-1,-1,-1,316,316,316,5772,316,316,316,316,5772,316,316,5174,0,100.0,100.0,100.0,100.0,100.0,0.11703703703703705,0.11703703703703705,0.11703703703703705,2.1377777777777776,0.11703703703703705,0.11703703703703705
3506,150000,2,1,2,27,-1,0,0,-2,-2,-2,30585,30138,0,0,0,0,6000,0,0,0,0,0,0,19.908421262193908,,,,,20.39,20.092,0.0,0.0,0.0,0.0
3507,200000,1,3,2,26,-1,-1,-1,-1,-1,-1,8355,8355,8355,8355,8355,8355,8355,8355,8355,8355,8355,8285,0,100.0,100.0,100.0,100.0,100.0,4.1775,4.1775,4.1775,4.1775,4.1775,4.1775
3508,50000,2,2,1,36,0,0,0,0,0,0,44510,42564,38181,30805,28252,28783,3000,3000,3000,2000,2000,5000,0,7.048209754722301,7.857311228097745,9.738678785911379,7.079144839303413,6.948546016745996,89.02,85.128,76.362,61.61,56.504,57.565999999999995
3509,210000,2,1,2,33,-1,2,2,-1,-1,-1,970,2273,1303,5385,1814,0,1303,3,5387,1814,0,0,0,57.32512098548174,0.23023791250959325,100.03714020427113,100.0,,0.4619047619047619,1.0823809523809524,0.6204761904761905,2.5642857142857145,0.8638095238095238,0.0
3510,50000,2,2,2,27,2,2,2,2,0,0,47760,45064,45744,43123,42343,43020,0,3400,0,1528,3038,0,1,0.0,7.432668765302554,0.0,3.6086248022105187,7.06183170618317,95.52000000000001,90.128,91.488,86.246,84.68599999999999,86.04
3511,50000,1,2,2,24,0,0,0,0,0,0,19839,20231,20142,19920,19722,20437,1328,1315,703,723,1050,668,0,6.5641836785131735,6.528646609075564,3.5291164658634537,3.6659567995132343,5.137740372853158,39.678000000000004,40.461999999999996,40.284,39.839999999999996,39.444,40.874
3512,440000,1,1,2,29,-2,-2,-1,0,0,0,26430,23509,278956,274859,99618,103884,1249,279048,10758,5000,5080,2515,0,5.312858905100174,100.03298011155881,3.9140068180412504,5.019173241783614,4.890069693119249,6.006818181818182,5.342954545454545,63.3990909090909,62.46795454545454,22.640454545454546,23.61
3513,60000,2,1,2,28,2,2,2,2,2,2,43662,42682,45603,44569,47452,46536,0,3628,0,3600,0,4000,1,0.0,7.9556169550248885,0.0,7.586613841355475,0.0,72.77,71.13666666666667,76.005,74.28166666666667,79.08666666666667,77.56
3514,70000,2,2,1,41,0,0,0,0,0,-1,6017,8798,3810,2790,0,4513,3000,1500,0,0,4513,0,0,34.098658786087746,39.37007874015748,0.0,,100.0,8.595714285714285,12.56857142857143,5.442857142857143,3.9857142857142853,0.0,6.447142857142857
3515,290000,2,2,2,25,0,0,0,0,0,0,71559,66658,68627,61578,59274,61314,2500,3000,3000,3000,3000,3000,0,3.7504875633832397,4.371457298147959,4.8718698236383124,5.0612410162971955,4.892846658185732,24.67551724137931,22.98551724137931,23.66448275862069,21.233793103448274,20.439310344827586,21.142758620689655
3516,140000,1,2,2,29,-1,-1,-1,-1,-2,-2,487,487,2010,0,0,0,487,2010,0,0,0,299,0,100.0,100.0,,,,0.34785714285714286,0.34785714285714286,1.4357142857142857,0.0,0.0,0.0
3517,310000,2,2,2,33,0,0,0,0,0,0,110786,115540,117674,108103,114721,105624,6555,6000,3272,15874,4182,15694,0,5.673359875367838,5.098832367387868,3.0267430136073927,13.837048142885783,3.9593274255850943,35.737419354838714,37.270967741935486,37.95935483870968,34.87193548387097,37.00677419354839,34.072258064516134
3518,450000,2,1,2,36,-2,-2,-1,-1,-2,-2,-44,10223,200,0,0,0,10267,200,0,0,0,0,0,100.4304020346278,100.0,,,,0.0,2.271777777777778,0.044444444444444446,0.0,0.0,0.0
3519,360000,1,1,1,34,-1,-1,-1,-1,-1,-1,997,1267,3935,2437,2797,256,1270,3946,2444,2805,258,1,0,100.23677979479085,100.27954256670901,100.28723840787855,100.28602073650339,100.78125,0.27694444444444444,0.35194444444444445,1.0930555555555557,0.6769444444444445,0.7769444444444444,0.07111111111111111
3520,550000,2,2,1,34,0,0,0,0,0,0,383973,380082,389694,342198,344808,347188,15000,20000,20000,12000,12000,13000,0,3.9465168042685526,5.1322319563555,5.844569518232134,3.480197675227953,3.456340656935147,69.81327272727272,69.10581818181818,70.85345454545454,62.21781818181819,62.69236363636364,63.12509090909091
3521,180000,1,1,1,44,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,4003,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
3522,140000,1,2,1,37,0,-1,0,0,0,0,34661,5309,51293,56740,59455,57532,5334,50006,9460,9461,2507,10007,0,100.47089847428894,97.49088569590393,16.672541416989777,15.912875283828104,4.357574914830008,24.75785714285714,3.7921428571428573,36.63785714285714,40.52857142857143,42.46785714285714,41.09428571428572
3523,50000,1,1,2,33,0,0,0,0,0,0,17094,17779,19275,18829,15913,7561,2000,3000,1000,1000,1000,2115,0,11.249226615670173,15.56420233463035,5.3109565032662385,6.284170175328348,13.22576378785875,34.188,35.558,38.550000000000004,37.658,31.826,15.122
3524,200000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,441,653,500,600,0,441,653,500,600,751,0,,100.0,100.0,100.0,100.0,0.0,0.0,0.2205,0.3265,0.25,0.3
3525,60000,1,2,1,39,0,0,0,0,0,0,54282,49541,46074,39917,39382,39799,2128,1608,1391,1410,1580,1548,0,4.29543206636927,3.490037765334028,3.484730816444122,3.5803158803514297,3.969948993693309,90.47,82.56833333333333,76.79,66.52833333333334,65.63666666666667,66.33166666666666
3526,140000,1,1,2,28,0,-1,-1,0,-1,-1,3234,4324,5477,4490,1500,-51183,4340,5491,2013,1510,18,89898,0,100.37002775208141,100.25561438743837,44.83296213808463,100.66666666666666,,2.31,3.0885714285714285,3.912142857142857,3.207142857142857,1.0714285714285714,0.0
3527,70000,1,2,1,42,0,0,0,0,0,0,70293,69199,66398,66282,67580,67273,3300,2600,2600,3000,2600,2600,0,4.7688550412578214,3.9157805958010785,3.9226335958480436,4.439183190292987,3.8648491965573113,100.41857142857143,98.85571428571428,94.85428571428571,94.68857142857144,96.54285714285714,96.10428571428571
3528,20000,2,2,1,50,1,2,2,2,3,2,7973,9686,9382,10821,10361,10046,2000,0,1600,0,0,1500,0,20.648358455502787,0.0,14.786064134553184,0.0,0.0,39.865,48.43,46.910000000000004,54.105000000000004,51.805,50.23
3529,100000,2,2,1,24,0,0,0,0,0,0,68963,64880,60536,55708,51724,48671,3000,2700,2000,1900,1700,1794,0,4.623921085080148,4.460155940266949,3.590148632153371,3.6733431289150102,3.4928396786587497,68.963,64.88000000000001,60.536,55.708,51.724000000000004,48.671
3531,100000,2,3,1,24,-1,-1,-1,-1,-1,-2,440,470,470,470,0,0,500,470,470,0,0,0,0,106.38297872340425,100.0,100.0,,,0.44,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.0,0.0
3532,160000,2,3,2,41,-1,2,2,0,0,0,26736,29052,28328,29099,29724,30624,3000,0,1200,1200,1500,2000,0,10.326311441553077,0.0,4.1238530533695315,4.037141703673798,4.898119122257053,16.71,18.1575,17.705000000000002,18.186875,18.5775,19.139999999999997
